177.019,83.228,0
179.594,83.194,0
182.206,83.096,0
184.856,82.954,0
187.545,82.913,0
190.273,82.822,0
193.041,82.756,0
195.849,82.700,0
198.697,82.567,0
201.587,82.443,0
204.520,82.408,0
207.494,82.399,0
210.512,82.391,0
213.574,82.387,0
216.681,82.318,0
219.833,82.206,0
223.030,82.213,0
226.274,82.224,0
229.565,82.130,0
232.905,82.049,0
236.292,82.044,0
239.729,81.979,0
243.216,81.978,0
246.754,81.948,0
250.343,81.900,0
253.984,81.782,0
257.678,81.725,0
261.426,81.690,0
265.229,81.685,0
269.087,81.600,0
273.001,81.479,0
276.972,81.371,0
281.000,81.280,0
285.088,81.187,0
289.234,81.151,0
293.441,81.031,0
297.710,80.925,0
302.040,80.773,0
306.433,80.720,0
310.890,80.615,0
315.412,80.561,0
320.000,80.437,0
324.655,80.311,0
329.377,80.234,0
334.168,80.188,0
339.028,80.150,0
343.959,80.060,0
348.962,80.075,0
354.038,79.991,0
359.188,79.893,0
364.412,79.824,0
369.713,79.736,0
375.090,79.579,0
380.546,79.479,0
386.081,79.344,0
391.697,79.207,0
397.395,79.192,0
403.175,79.092,0
409.039,79.025,0
414.989,78.957,0
421.025,78.827,0
427.149,78.825,0
433.362,78.768,0
439.665,78.772,0
446.060,78.763,0
452.548,78.634,0
459.131,78.472,0
465.809,78.396,0
472.584,78.239,0
479.458,78.142,0
486.432,78.059,0
493.507,77.956,0
500.686,77.905,0
507.968,77.760,0
515.357,77.768,0
522.853,77.609,0
530.458,77.536,0
538.174,77.519,0
546.002,77.498,0
553.943,77.437,0
562.001,77.248,0
570.175,77.052,0
578.469,77.000,0
586.883,76.879,0
595.419,76.787,0
604.080,76.746,0
612.866,76.592,0
621.780,76.575,0
630.824,76.631,0
640.000,76.589,0
649.309,76.466,0
658.753,76.445,0
668.335,76.357,0
678.056,76.225,0
687.919,76.206,0
697.925,76.169,0
708.076,76.157,0
718.376,76.102,0
728.825,76.014,0
739.426,75.980,0
750.181,75.988,0
761.093,75.944,0
772.163,75.861,0
783.394,75.760,0
794.789,75.661,0
806.349,75.573,0
818.078,75.505,0
829.977,75.438,0
842.050,75.313,0
854.297,75.263,0
866.724,75.195,0
879.330,75.157,0
892.120,75.114,0
905.097,75.044,0
918.262,74.984,0
931.618,74.941,0
945.169,74.956,0
958.917,74.897,0
972.864,74.893,0
987.015,74.919,0
1001.371,74.903,0
1015.937,74.941,0
1030.714,74.926,0
1045.706,74.845,0
1060.916,74.707,0
1076.347,74.718,0
1092.003,74.702,0
1107.887,74.726,0
1124.001,74.710,0
1140.350,74.822,0
1156.937,74.782,0
1173.765,74.682,0
1190.838,74.618,0
1208.159,74.607,0
1225.732,74.567,0
1243.561,74.538,0
1261.649,74.531,0
1280.000,74.552,0
1298.618,74.573,0
1317.507,74.587,0
1336.670,74.549,0
1356.113,74.564,0
1375.838,74.598,0
1395.850,74.555,0
1416.153,74.519,0
1436.751,74.537,0
1457.649,74.594,0
1478.851,74.511,0
1500.362,74.534,0
1522.185,74.459,0
1544.326,74.457,0
1566.789,74.401,0
1589.578,74.305,0
1612.699,74.294,0
1636.156,74.355,0
1659.955,74.377,0
1684.099,74.354,0
1708.595,74.413,0
1733.447,74.428,0
1758.661,74.442,0
1784.241,74.571,0
1810.193,74.530,0
1836.523,74.526,0
1863.236,74.465,0
1890.338,74.416,0
1917.833,74.375,0
1945.729,74.328,0
1974.030,74.333,0
2002.743,74.385,0
2031.873,74.446,0
2061.428,74.516,0
2091.412,74.593,0
2121.832,74.727,0
2152.695,74.777,0
2184.007,74.841,0
2215.774,74.887,0
2248.003,75.103,0
2280.701,75.241,0
2313.874,75.480,0
2347.530,75.662,0
2381.676,75.804,0
2416.318,76.080,0
2451.464,76.283,0
2487.122,76.548,0
2523.298,76.831,0
2560.000,77.032,0
2597.236,77.287,0
2635.014,77.573,0
2673.341,77.820,0
2712.226,78.162,0
2751.676,78.476,0
2791.700,78.749,0
2832.306,79.067,0
2873.503,79.364,0
2915.299,79.733,0
2957.703,80.057,0
3000.724,80.342,0
3044.370,80.688,0
3088.652,80.968,0
3133.577,81.284,0
3179.156,81.635,0
3225.398,81.891,0
3272.312,82.270,0
3319.909,82.669,0
3368.198,82.939,0
3417.190,83.231,0
3466.894,83.403,0
3517.321,83.535,0
3568.482,83.693,0
3620.387,83.798,0
3673.046,83.838,0
3726.472,83.799,0
3780.675,83.785,0
3835.666,83.726,0
3891.457,83.739,0
3948.060,83.856,0
4005.486,83.919,0
4063.747,84.043,0
4122.855,84.179,0
4182.824,84.304,0
4243.664,84.573,0
4305.390,84.731,0
4368.013,85.124,0
4431.547,85.459,0
4496.005,85.762,0
4561.401,86.113,0
4627.749,86.491,0
4695.061,86.938,0
4763.352,87.359,0
4832.637,87.856,0
4902.929,88.115,0
4974.244,88.142,0
5046.596,87.942,0
5120.000,87.558,0
5194.472,87.019,0
5270.027,86.272,0
5346.682,85.392,0
5424.451,84.438,0
5503.352,83.481,0
5583.399,82.592,0
5664.612,81.790,0
5747.006,80.944,0
5830.598,80.162,0
5915.406,79.387,0
6001.447,78.797,0
6088.740,78.242,0
6177.303,77.639,0
6267.154,77.158,0
6358.312,76.783,0
6450.796,76.545,0
6544.625,76.301,0
6639.818,76.119,0
6736.397,75.918,0
6834.380,75.847,0
6933.789,75.837,0
7034.643,75.825,0
7136.964,75.921,0
7240.773,76.067,0
7346.093,76.296,0
7452.944,76.641,0
7561.350,77.113,0
7671.332,77.565,0
7782.915,78.032,0
7896.120,78.463,0
8010.971,78.858,0
8127.493,79.023,0
8245.711,78.921,0
8365.647,78.573,0
8487.328,77.939,0
8610.779,77.106,0
8736.026,76.206,0
8863.095,75.339,0
8992.011,74.485,0
9122.803,73.671,0
9255.497,73.152,0
9390.121,72.607,0
9526.704,71.949,0
9665.273,71.531,0
9805.857,71.285,0
9948.487,71.038,0
10093.191,70.850,0
10240.000,70.782,0
10388.944,70.718,0
10540.055,70.737,0
10693.363,70.815,0
10848.902,70.786,0
11006.703,70.502,0
11166.799,69.984,0
11329.224,69.269,0
11494.012,68.256,0
11661.195,67.025,0
11830.812,65.982,0
12002.895,64.948,0
12177.480,63.937,0
12354.606,63.216,0
12534.309,62.761,0
12716.624,62.400,0
12901.592,62.114,0
13089.250,61.812,0
13279.637,61.412,0
13472.794,61.155,0
13668.760,60.857,0
13867.577,60.484,0
14069.285,60.144,0
14273.928,59.964,0
14481.547,59.948,0
14692.186,59.886,0
14905.889,59.733,0
15122.700,59.722,0
15342.664,59.791,0
15565.829,59.923,0
15792.239,60.009,0
16021.942,59.906,0
16254.986,59.669,0
16491.422,59.222,0
16731.295,58.379,0
16974.656,56.059,0
17221.559,53.553,0
17472.053,53.387,0
17726.189,53.109,0
17984.021,53.207,0
18245.605,53.161,0
18510.994,52.843,0
18780.242,52.841,0
19053.408,52.712,0
19330.547,52.572,0
19611.715,52.195,0
